,corpus_id,author_id,second_author_id,translator_id,second_translator_id,name_original,name_translated,sphere,creation_date,translation_date,sents_number,tokens_number
147,7,62,0,196,0,"El verdadero «Barba Azul», el necrófilo amigo de Juana de Arco que asesinó y violó a 150 niños [www.abc.es]","Настоящая Синяя Борода, некрофил и сподвижник Жанны д’Арк, убил и изнасиловал 150 детей","нехудожественная, публицистика",2017,29,156,3277
148,1,72,0,196,0,Could Russia and Japan Finally Settle Their Island Dispute? [TheNationalInterest],Могут ли Россия и Япония наконец решить свои территориальные споры?,"нехудожественная, публицистика",2017,2018,40,941
149,1,72,0,196,0,Russia's Army Is Getting Ready for the Next Big War (Think Armata Tanks and More) [TheNationalInterest],Российская армия готовится к новой большой войне,"нехудожественная, публицистика",2017,2018,36,858
150,1,76,0,196,0,Russia spent $50 billion on the Sochi Olympics. It might actually have been worth it. [The Washington Post],"Россия потратила 50 миллиардов на Олимпиаду в Сочи. И возможно, не зря.","нехудожественная, публицистика",2017,2018,118,2167
151,1,77,0,196,0,Learning From Gravitational Waves [The New York Times],Чему нас учат гравитационные волны,"нехудожественная, публицистика",2017,2018,108,2032
152,1,85,0,196,0,Op-Ed: There is a long campaign to put the US economy back on track [CNBC],Долгая кампания по наведению порядка в американской экономике,"нехудожественная, публицистика",2017,2018,106,2067
153,1,89,0,196,0,Is Washington ready for bitcoin? [WashingtonPost],Готов ли Вашингтон к биткойну?,"нехудожественная, публицистика",2017,2018,108,2030
154,1,122,0,196,0,Firearm Fact: The One Major Difference That Separates the AK-47 and M16 [The National Interest],Главное отличие автомата АК-47 от штурмовой винтовки M16,"нехудожественная, публицистика",2017,2018,60,1194
155,1,138,0,196,0,What the Attack in New York Revealed About the Islamic State's Supporters [TheAtlantic],Что теракт в Нью-Йорке может рассказать о сторонниках «Исламского государства»,"нехудожественная, публицистика",2017,2018,70,1354
156,1,191,0,196,0,Russia's mark: A dangerous fool for a president [The Washington Post],Легкая добыча России: президент превратился в опасного идиота,"нехудожественная, публицистика",2017,2018,84,1746
157,1,199,0,196,0,Kyrgyzstan: Rural Residents Cope with Water Woes [Eurasianet ],Киргизия: 150 тысяч человек пьют воду из арыков,"нехудожественная, публицистика",2017,2018,46,867
158,1,206,0,196,0,Russian businessman seeks to restore Tsarist empire overthrown in 1917 on Pacific atoll [The Telegraph],"Русский монархист намерен купить три необитаемых острова в отдаленной тихоокеанской стране Кирибати, чтобы возродить имп","нехудожественная, публицистика",2017,2018,30,924
